approach,attack_type,trial,seed,final_nsw_legit,final_nsw_ratio,final_dr,final_fpr,final_min_util,final_fairness_gap,conv_round,spectral_f1,sparse_f1,alg1_f1,offline_nsw
baseline_fixed_alpha,byzantine,18,276,5.305657243451987,0.6693890358873661,1.0,0.0,4.594984527554636,1.1861139102274763,14,0.6666666666666666,1.0,1.0,7.92611913103509
baseline_fixed_alpha,byzantine,19,289,5.370627354184277,0.6761302466414626,1.0,0.0,4.59905217466607,1.3778064458614638,0,0.6666666666666666,1.0,1.0,7.943184587380553
baseline_fixed_alpha,byzantine,20,302,5.217347970662825,0.6792111948370757,1.0,0.0,4.824231763594228,0.6590130718598566,0,0.4,1.0,1.0,7.681481121515268
baseline_fixed_alpha,byzantine,21,315,5.246620147016381,0.682853021088867,1.0,0.0,4.724723998752567,0.9837861920437492,0,0.6666666666666666,1.0,1.0,7.6833813206979755
baseline_fixed_alpha,byzantine,22,328,5.377665521181678,0.6702437813374643,1.0,0.0,4.62766978823017,1.369102807733392,2,0.4,1.0,1.0,8.02344709629473
baseline_fixed_alpha,byzantine,23,341,5.223661741245779,0.6690383371215897,1.0,0.0,4.5892078695753575,1.0854883152060886,18,0.4,1.0,1.0,7.807716615642074
baseline_fixed_alpha,byzantine,24,354,5.233814113232326,0.6700539869405121,1.0,0.0,4.207316910972381,1.6049625824348164,12,0.4,1.0,1.0,7.811033461841021
baseline_fixed_alpha,burst,0,42,4.707408596166331,0.5892760047204647,1.0,0.0,4.019253937905813,1.4551857747874921,0,0.4,1.0,1.0,7.988461363532675
baseline_fixed_alpha,burst,1,55,4.929406253681546,0.6152902662021946,1.0,0.0,4.270831904706467,1.0983835247151896,0,0.6666666666666666,1.0,1.0,8.011513466819027
baseline_fixed_alpha,burst,2,68,4.864290104994577,0.6263985800804293,1.0,0.0,4.481423072102437,1.3270964950617907,0,0.6666666666666666,1.0,1.0,7.76548711903211
baseline_fixed_alpha,burst,3,81,4.919090706515337,0.6357457835354834,1.0,0.0,4.607167563952896,1.0361356182775117,0,0.6666666666666666,1.0,1.0,7.737512121841362
baseline_fixed_alpha,burst,4,94,5.091725384731079,0.647698249586187,1.0,0.0,4.665313099951651,1.1144716154020893,0,0.4,1.0,1.0,7.8612616106098345
baseline_fixed_alpha,burst,5,107,4.615886949967392,0.5926651083539799,1.0,0.0,3.99721909701918,1.2406209085663211,0,0.6666666666666666,1.0,1.0,7.788356164220942
baseline_fixed_alpha,burst,6,120,4.691128974669029,0.6043043304586738,1.0,0.0,4.185638309635613,1.0383704139924834,0,0.4,1.0,1.0,7.762858444367607
baseline_fixed_alpha,burst,7,133,4.862285230923312,0.6169831742123505,1.0,0.0,4.284227205289976,1.2318140765154082,0,0.6666666666666666,1.0,1.0,7.880742026928976
baseline_fixed_alpha,burst,8,146,4.756909503573146,0.6059791391881573,1.0,0.0,4.364995603523856,1.1259801500413564,121,0.4,1.0,1.0,7.849955874629737
baseline_fixed_alpha,burst,9,159,5.032778395220069,0.6380316475817737,1.0,0.0,4.375687034608262,1.8946558877266133,0,0.4,1.0,1.0,7.887976112619147
baseline_fixed_alpha,burst,10,172,4.768315227348722,0.6122353994828427,1.0,0.0,4.008637525965542,1.4285624478626024,0,0.6666666666666666,1.0,1.0,7.7883690348133
baseline_fixed_alpha,burst,11,185,5.085657142979529,0.6450495858645992,1.0,0.0,4.3553012605168355,1.3775081551668933,0,0.4,1.0,1.0,7.8841336455753455
baseline_fixed_alpha,burst,12,198,4.865703081499125,0.6105331501823525,1.0,0.0,4.355549733741418,1.0926692446882633,130,0.6666666666666666,1.0,1.0,7.969596867992914
baseline_fixed_alpha,burst,13,211,4.90894248996076,0.6446841941340375,1.0,0.0,4.205226060398202,1.812439351807524,0,0.6666666666666666,1.0,1.0,7.614491769190376
baseline_fixed_alpha,burst,14,224,4.890280870599208,0.6394964179042617,1.0,0.0,4.470089872276472,0.8846453285155338,1,0.4,1.0,1.0,7.647080943198224
baseline_fixed_alpha,burst,15,237,4.678164773861031,0.617900207381429,1.0,0.0,3.8523718082776983,1.513582600690421,0,0.4,1.0,1.0,7.571068463767654
baseline_fixed_alpha,burst,16,250,4.6628088338027895,0.594578624655575,1.0,0.0,4.335255622220968,0.792808963932095,191,0.6666666666666666,1.0,1.0,7.842207305221983
baseline_fixed_alpha,burst,17,263,4.971600302593884,0.6181937719411003,1.0,0.0,4.385435279293965,1.227665635993442,104,0.4,1.0,1.0,8.042139096586634
baseline_fixed_alpha,burst,18,276,5.044139944512493,0.6363946669388209,1.0,0.0,4.435024884824223,1.1308903421586036,0,0.4,1.0,1.0,7.92611913103509
baseline_fixed_alpha,burst,19,289,4.935894967780199,0.621400008206019,1.0,0.0,4.227692002755948,1.2874387389857258,0,0.4,1.0,1.0,7.943184587380553
baseline_fixed_alpha,burst,20,302,4.891648677745983,0.636810609876373,1.0,0.0,4.419693150199974,0.7917799640697529,0,0.4,1.0,1.0,7.681481121515268
baseline_fixed_alpha,burst,21,315,4.659878656564906,0.6064880112108757,1.0,0.0,4.175945687982161,1.012526586265862,0,0.4,1.0,1.0,7.6833813206979755
baseline_fixed_alpha,burst,22,328,5.052660956107044,0.6297369317036301,1.0,0.0,4.348533394460938,1.3282257454077007,2,0.6666666666666666,1.0,1.0,8.02344709629473
baseline_fixed_alpha,burst,23,341,4.620105946584805,0.5917358651732862,1.0,0.0,3.9693400516623827,0.9477614177225222,152,0.4,1.0,1.0,7.807716615642074
baseline_fixed_alpha,burst,24,354,4.597692951802477,0.5886151908404224,1.0,0.0,3.589266460615646,1.5088364989784249,0,0.4,1.0,1.0,7.811033461841021
baseline_fixed_alpha,reputation_poison,0,42,4.1198969460118455,0.5157309722769862,0.0,0.0,3.678113048892124,1.0482975916698587,400,0.4,1.0,0.0,7.988461363532675
baseline_fixed_alpha,reputation_poison,1,55,4.186389295844173,0.5225466215818995,0.0,0.0,3.7375042399378873,0.8874054427719309,400,0.6666666666666666,1.0,0.0,8.011513466819027
baseline_fixed_alpha,reputation_poison,2,68,3.9838748098511094,0.5130231688991147,0.0,0.0,3.4386613249082307,1.3938704110805116,400,0.4,1.0,0.0,7.76548711903211
baseline_fixed_alpha,reputation_poison,3,81,4.095573326775825,0.5293139787419379,0.0,0.0,3.676237004563764,1.0574923296111178,400,0.6666666666666666,1.0,0.0,7.737512121841362
baseline_fixed_alpha,reputation_poison,4,94,4.102387396451557,0.5218484767018605,0.0,0.0,3.6551848989022218,1.2184711961061265,400,0.4,1.0,0.0,7.8612616106098345
baseline_fixed_alpha,reputation_poison,5,107,4.000438383108794,0.5136434824958923,0.0,0.0,3.2602048107952353,1.311594862272277,400,0.4,1.0,0.0,7.788356164220942
baseline_fixed_alpha,reputation_poison,6,120,4.0887736968999056,0.5267098100785983,0.0,0.0,3.7826685650481533,0.6716668617037262,400,0.4,1.0,0.0,7.762858444367607
baseline_fixed_alpha,reputation_poison,7,133,4.10923462586363,0.5214273747094024,0.0,0.0,3.5140073451364,0.9957545187278098,400,0.6666666666666666,1.0,0.0,7.880742026928976
baseline_fixed_alpha,reputation_poison,8,146,4.103890090236395,0.5227914851725157,0.0,0.0,3.7735253903364474,1.090885056377768,400,0.4,1.0,0.0,7.849955874629737
baseline_fixed_alpha,reputation_poison,9,159,4.092163786179309,0.5187850124993006,0.0,0.0,3.275329168165159,1.8650034934450859,0,0.4,1.0,0.0,7.887976112619147
baseline_fixed_alpha,reputation_poison,10,172,3.95992242567893,0.5084405230387052,0.0,0.0,3.1939046603553907,1.4346307565847285,400,0.4,1.0,0.0,7.7883690348133
baseline_fixed_alpha,reputation_poison,11,185,4.164427932606765,0.5282036200570857,0.0,0.0,3.616150247242681,1.1133271675337917,400,0.4,1.0,0.0,7.8841336455753455
baseline_fixed_alpha,reputation_poison,12,198,4.135684017658188,0.5189326494377288,0.0,0.0,3.5686150765304445,1.03570433254795,400,0.4,1.0,0.0,7.969596867992914
baseline_fixed_alpha,reputation_poison,13,211,3.9069060526420047,0.5130882232285101,0.0,0.0,3.250145897752282,1.5554918003840283,400,0.4,1.0,0.0,7.614491769190376
baseline_fixed_alpha,reputation_poison,14,224,4.053215591252891,0.5300343518474282,0.0,0.0,3.7651853206354997,0.8795916379124651,400,0.4,1.0,0.0,7.647080943198224
baseline_fixed_alpha,reputation_poison,15,237,3.9611471890216867,0.5231952673494209,0.0,0.0,3.247064466875179,1.3540456070546791,400,0.4,1.0,0.0,7.571068463767654
baseline_fixed_alpha,reputation_poison,16,250,4.083028303350372,0.5206478411545634,0.0,0.0,3.7412490583889935,0.7514144091930368,400,0.4,1.0,0.0,7.842207305221983
baseline_fixed_alpha,reputation_poison,17,263,4.147661209706483,0.5157410435075532,0.0,0.0,3.6874973567875093,1.1341197615587735,400,0.6666666666666666,1.0,0.0,8.042139096586634
baseline_fixed_alpha,reputation_poison,18,276,4.185490062375003,0.528062976745646,0.0,0.0,3.6954534455384587,1.0253285280667668,400,0.4,1.0,0.0,7.92611913103509
baseline_fixed_alpha,reputation_poison,19,289,4.091009586343385,0.5150339314590308,0.0,0.0,3.4627121548325634,1.2680419084750465,400,0.4,1.0,0.0,7.943184587380553
baseline_fixed_alpha,reputation_poison,20,302,3.93250721771386,0.5119464795271311,0.0,0.0,3.4079754029238107,0.9195548715636597,400,0.6666666666666666,1.0,0.0,7.681481121515268
baseline_fixed_alpha,reputation_poison,21,315,4.045862500785295,0.5265731755218624,0.0,0.0,3.6399841154297534,0.8626659293792591,400,0.4,1.0,0.0,7.6833813206979755
baseline_fixed_alpha,reputation_poison,22,328,4.187562793037513,0.5219156732486404,0.0,0.0,3.6123567567948536,1.0614420359988053,400,0.4,1.0,0.0,8.02344709629473
baseline_fixed_alpha,reputation_poison,23,341,4.092059709290122,0.5241045379505757,0.0,0.0,3.564075410196907,0.8440348066039971,400,0.4,1.0,0.0,7.807716615642074
baseline_fixed_alpha,reputation_poison,24,354,4.062295926293377,0.5200715047680662,0.0,0.0,3.099127159333487,1.4530425442706392,400,0.4,1.0,0.0,7.811033461841021
baseline_fixed_alpha,trust_mimicry,0,42,4.12616480178379,0.5165155859199284,0.0,0.0,3.694078640935615,0.9975152488413848,0,0.4,1.0,0.0,7.988461363532675
baseline_fixed_alpha,trust_mimicry,1,55,4.176763119746668,0.5213450788100656,0.0,0.0,3.7272508248834773,0.8644223701911176,0,0.6666666666666666,1.0,0.0,8.011513466819027
baseline_fixed_alpha,trust_mimicry,2,68,3.983864255698375,0.5130218097889169,0.0,0.0,3.4691269831453475,1.3154003737361872,0,0.4,1.0,0.0,7.76548711903211
baseline_fixed_alpha,trust_mimicry,3,81,4.071891981579878,0.5262533896503745,0.0,0.0,3.6779791336512244,1.0769059937509406,0,0.6666666666666666,1.0,0.0,7.737512121841362
baseline_fixed_alpha,trust_mimicry,4,94,4.09683213708849,0.5211418141280607,0.0,0.0,3.6532206264178555,1.2350838685831258,0,0.4,1.0,0.0,7.8612616106098345
baseline_fixed_alpha,trust_mimicry,5,107,4.005466412355398,0.5142890653558162,0.0,0.0,3.269467105873807,1.2859916225007701,2,0.4,1.0,0.0,7.788356164220942
baseline_fixed_alpha,trust_mimicry,6,120,4.103001193120564,0.5285425752027623,0.0,0.0,3.791767416611261,0.6448514531554146,0,0.6666666666666666,1.0,0.0,7.762858444367607
baseline_fixed_alpha,trust_mimicry,7,133,4.095270747463825,0.5196554757750013,0.0,0.0,3.5139085792055065,1.0009367082581937,400,0.6666666666666666,1.0,0.0,7.880742026928976
baseline_fixed_alpha,trust_mimicry,8,146,4.11356104717759,0.5240234611346292,0.0,0.0,3.767800681891788,1.076521188475224,400,0.6666666666666666,1.0,0.0,7.849955874629737
baseline_fixed_alpha,trust_mimicry,9,159,4.099591466250913,0.5197266583620107,0.0,0.0,3.267012157076632,1.9329928082593035,0,0.4,1.0,0.0,7.887976112619147
baseline_fixed_alpha,trust_mimicry,10,172,3.9442996319011745,0.5064346096429836,0.0,0.0,3.184883841523636,1.4417897941824958,0,0.4,1.0,0.0,7.7883690348133
baseline_fixed_alpha,trust_mimicry,11,185,4.164175908426784,0.5281716540616687,0.0,0.0,3.696021982234774,1.0208460791747966,400,0.4,1.0,0.0,7.8841336455753455
baseline_fixed_alpha,trust_mimicry,12,198,4.1439835712636715,0.5199740513734799,0.0,0.0,3.5262640738749056,1.0593743793720032,400,0.4,1.0,0.0,7.969596867992914
baseline_fixed_alpha,trust_mimicry,13,211,3.9329528122745994,0.5165089058455673,0.0,0.0,3.2503249020400404,1.610223641198933,0,0.4,1.0,0.0,7.614491769190376
baseline_fixed_alpha,trust_mimicry,14,224,4.042276467117413,0.5286038551367576,0.0,0.0,3.7656247117993513,0.8847669718391065,400,0.4,1.0,0.0,7.647080943198224
baseline_fixed_alpha,trust_mimicry,15,237,3.9581968756333676,0.5228055847831572,0.0,0.0,3.2336565981925647,1.398419270559609,0,0.4,1.0,0.0,7.571068463767654
baseline_fixed_alpha,trust_mimicry,16,250,4.079368073770123,0.5201811065430196,0.0,0.0,3.7045415799477177,0.8591645659364482,400,0.4,1.0,0.0,7.842207305221983
baseline_fixed_alpha,trust_mimicry,17,263,4.166448470051977,0.5180771458952212,0.0,0.0,3.7559330652885072,1.0314000004349277,400,0.6666666666666666,1.0,0.0,8.042139096586634
baseline_fixed_alpha,trust_mimicry,18,276,4.176701128608945,0.5269541196087851,0.0,0.0,3.666562285491858,1.0178226142347158,400,0.4,1.0,0.0,7.92611913103509
baseline_fixed_alpha,trust_mimicry,19,289,4.092452946154445,0.5152156419298353,0.0,0.0,3.4437929272334107,1.2683181982198106,0,0.4,1.0,0.0,7.943184587380553
baseline_fixed_alpha,trust_mimicry,20,302,3.9327185377449463,0.5119739898506929,0.0,0.0,3.42277161163142,0.9219444182645775,0,0.6666666666666666,1.0,0.0,7.681481121515268
baseline_fixed_alpha,trust_mimicry,21,315,4.052393058887835,0.5274231343915269,0.0,0.0,3.6565184764525154,0.8498234535145648,0,0.6666666666666666,1.0,0.0,7.6833813206979755
baseline_fixed_alpha,trust_mimicry,22,328,4.200523697987198,0.5235310518750753,0.0,0.0,3.624481224530391,1.079654836801999,400,0.4,1.0,0.0,8.02344709629473
baseline_fixed_alpha,trust_mimicry,23,341,4.0685563221397425,0.5210942612836059,0.0,0.0,3.5571291997139136,0.8292817315047589,400,0.4,1.0,0.0,7.807716615642074
baseline_fixed_alpha,trust_mimicry,24,354,4.0717714911379135,0.5212846047875229,0.0,0.0,3.0832356610009706,1.4999523437429394,400,0.4,1.0,0.0,7.811033461841021
