approach,attack_type,trial,seed,final_nsw_legit,final_nsw_ratio,final_dr,final_fpr,final_min_util,final_fairness_gap,conv_round,spectral_f1,sparse_f1,alg1_f1,offline_nsw
robust_aggregation,byzantine,0,42,5.099720341880074,0.6383858054518855,1.0,0.0,4.621534856758842,1.0593819555620891,0,0.4,1.0,1.0,7.988461363532675
robust_aggregation,byzantine,1,55,5.117617662830051,0.6387828821639617,1.0,0.0,4.384156518401745,1.3157131815740861,0,0.6666666666666666,1.0,1.0,8.011513466819027
robust_aggregation,byzantine,2,68,5.088193533377101,0.6552317266622797,1.0,0.0,4.8149839169690605,1.1626177929798596,0,0.6666666666666666,1.0,1.0,7.76548711903211
robust_aggregation,byzantine,3,81,5.068415590092492,0.6550446073984719,1.0,0.0,4.615117912501815,1.0294774185129674,0,0.6666666666666666,1.0,1.0,7.737512121841362
robust_aggregation,byzantine,4,94,5.152966903209144,0.6554885409556297,1.0,0.0,4.646348131923135,0.989923863896859,0,0.6666666666666666,1.0,1.0,7.8612616106098345
robust_aggregation,byzantine,5,107,4.96156981292233,0.6370496813840343,1.0,0.0,4.613882699371421,0.8886963498955387,1,0.4,1.0,1.0,7.788356164220942
robust_aggregation,byzantine,6,120,5.110874947580673,0.6583753889379372,1.0,0.0,4.5617788853517425,1.0326962994615636,0,0.6666666666666666,1.0,1.0,7.762858444367607
robust_aggregation,byzantine,7,133,5.150425750262559,0.6535457870164053,1.0,0.0,4.726366565824169,0.735552516834157,9,0.4,1.0,1.0,7.880742026928976
robust_aggregation,byzantine,8,146,5.05807494036885,0.644344378637342,1.0,0.0,4.74226588941329,0.837307152648564,4,0.4,1.0,1.0,7.849955874629737
robust_aggregation,byzantine,9,159,5.0952427125806405,0.6459505758935167,1.0,0.0,4.4699963382569425,1.1675567780374,0,0.4,1.0,1.0,7.887976112619147
robust_aggregation,byzantine,10,172,5.080422654433786,0.6523089278030817,1.0,0.0,4.5290334539266155,0.9985286907826945,0,0.4,1.0,1.0,7.7883690348133
robust_aggregation,byzantine,11,185,5.048479402661782,0.6403340721519908,1.0,0.0,4.518228896562918,1.323657064884035,9,0.4,1.0,1.0,7.8841336455753455
robust_aggregation,byzantine,12,198,5.081676902713261,0.6376328673689922,1.0,0.0,4.640735698471164,0.8267572564968342,15,0.4,1.0,1.0,7.969596867992914
robust_aggregation,byzantine,13,211,4.984186604260428,0.6545658929499873,1.0,0.0,4.530745469194526,1.170782832073984,0,0.6666666666666666,1.0,1.0,7.614491769190376
robust_aggregation,byzantine,14,224,4.918636027567092,0.6432043892437184,1.0,0.0,4.496438012735948,0.9232538096576262,1,0.4,1.0,1.0,7.647080943198224
robust_aggregation,byzantine,15,237,4.942394658090375,0.6528001538676946,1.0,0.0,4.177853932396556,1.3810697195782229,0,0.6666666666666666,1.0,1.0,7.571068463767654
robust_aggregation,byzantine,16,250,5.117451993580482,0.6525525014077177,1.0,0.0,4.846319157506787,0.7388804915599216,9,0.4,1.0,1.0,7.842207305221983
robust_aggregation,byzantine,17,263,5.004653113709597,0.622303724618957,1.0,0.0,4.694142779726729,0.5540235817327357,32,0.4,1.0,1.0,8.042139096586634
robust_aggregation,byzantine,18,276,5.126987340425094,0.646847120976284,1.0,0.0,4.805735217102721,1.1351843158325012,14,0.6666666666666666,1.0,1.0,7.92611913103509
robust_aggregation,byzantine,19,289,5.197999913559151,0.6543974719934478,1.0,0.0,4.663682163940898,0.9408113735067944,0,0.6666666666666666,1.0,1.0,7.943184587380553
robust_aggregation,byzantine,20,302,5.055212018353666,0.6581038133641163,1.0,0.0,4.766225441150241,0.620613576235308,0,0.4,1.0,1.0,7.681481121515268
robust_aggregation,byzantine,21,315,5.050360560518337,0.6573096335741346,1.0,0.0,4.593297790999054,1.0095961295167655,0,0.6666666666666666,1.0,1.0,7.6833813206979755
robust_aggregation,byzantine,22,328,5.139492511940715,0.6405591574616551,1.0,0.0,4.643878645385128,0.9660119783711094,2,0.4,1.0,1.0,8.02344709629473
robust_aggregation,byzantine,23,341,5.075143198438093,0.6500163169690982,1.0,0.0,4.704613473026541,0.8798961098802414,18,0.4,1.0,1.0,7.807716615642074
robust_aggregation,byzantine,24,354,5.084071249587317,0.6508833017326529,1.0,0.0,4.386981602236832,1.0574334069163402,12,0.4,1.0,1.0,7.811033461841021
robust_aggregation,burst,0,42,4.542263367384462,0.568603033885836,1.0,0.0,4.075496684305392,1.0427323409462694,0,0.4,1.0,1.0,7.988461363532675
robust_aggregation,burst,1,55,4.790763974103352,0.5979848868687636,1.0,0.0,4.0435291344611715,1.366827552571797,0,0.6666666666666666,1.0,1.0,8.011513466819027
robust_aggregation,burst,2,68,4.6853011702137835,0.6033492939201165,1.0,0.0,4.387174172271347,1.1967589800072203,0,0.6666666666666666,1.0,1.0,7.76548711903211
robust_aggregation,burst,3,81,4.745383028138747,0.6132957148775939,1.0,0.0,4.270109244437572,1.0446493848306568,0,0.6666666666666666,1.0,1.0,7.737512121841362
robust_aggregation,burst,4,94,4.947011989445247,0.629289830880146,1.0,0.0,4.445944572890999,0.9803216924847904,0,0.4,1.0,1.0,7.8612616106098345
robust_aggregation,burst,5,107,4.46516680014,0.5733131235898793,1.0,0.0,4.1045248486165935,0.9615004128528541,0,0.6666666666666666,1.0,1.0,7.788356164220942
robust_aggregation,burst,6,120,4.6036526065256655,0.593035753455723,1.0,0.0,4.06356465277706,1.0540765818738818,0,0.4,1.0,1.0,7.762858444367607
robust_aggregation,burst,7,133,4.661485402479517,0.5915033618091973,1.0,0.0,4.243952190628847,0.7707481100132103,0,0.6666666666666666,1.0,1.0,7.880742026928976
robust_aggregation,burst,8,146,4.640959242189263,0.5912083222261635,1.0,0.0,4.319684004558755,0.8492264738198338,121,0.4,1.0,1.0,7.849955874629737
robust_aggregation,burst,9,159,4.905049535392626,0.6218387917713837,1.0,0.0,4.292064895012068,1.1377418627080944,0,0.4,1.0,1.0,7.887976112619147
robust_aggregation,burst,10,172,4.620192525847409,0.5932169501978616,1.0,0.0,4.160871338900427,0.8355231654171309,0,0.6666666666666666,1.0,1.0,7.7883690348133
robust_aggregation,burst,11,185,4.852581899359168,0.6154870170272273,1.0,0.0,4.321815072353037,1.3308772965685929,0,0.4,1.0,1.0,7.8841336455753455
robust_aggregation,burst,12,198,4.694027339102249,0.5889918168827536,1.0,0.0,4.237351123931562,0.8611319190743121,130,0.6666666666666666,1.0,1.0,7.969596867992914
robust_aggregation,burst,13,211,4.741643994297716,0.622713128863475,1.0,0.0,4.292205248416948,1.160597139910485,0,0.6666666666666666,1.0,1.0,7.614491769190376
robust_aggregation,burst,14,224,4.732098085673027,0.6188110366324866,1.0,0.0,4.295420003342139,0.9372925487226222,1,0.4,1.0,1.0,7.647080943198224
robust_aggregation,burst,15,237,4.614713946286542,0.6095195108023211,1.0,0.0,3.890916100790482,1.3437448784031365,0,0.4,1.0,1.0,7.571068463767654
robust_aggregation,burst,16,250,4.611277942476536,0.5880076569011342,1.0,0.0,4.331121626804052,0.7238568042405404,191,0.6666666666666666,1.0,1.0,7.842207305221983
robust_aggregation,burst,17,263,4.775470830642782,0.5938060475315156,1.0,0.0,4.448244262830221,0.5841097303221785,104,0.4,1.0,1.0,8.042139096586634
robust_aggregation,burst,18,276,4.874537297748666,0.614996723763864,1.0,0.0,4.559682944090645,1.086958345861114,0,0.4,1.0,1.0,7.92611913103509
robust_aggregation,burst,19,289,4.6823592867913515,0.5894813642163472,1.0,0.0,4.168321784789837,0.9096468293010895,0,0.4,1.0,1.0,7.943184587380553
robust_aggregation,burst,20,302,4.727635345232308,0.6154588249902153,1.0,0.0,4.404924628923753,0.6910402485809648,0,0.4,1.0,1.0,7.681481121515268
robust_aggregation,burst,21,315,4.547584999938065,0.5918728760327819,1.0,0.0,4.109844255369106,0.9900275006039916,0,0.4,1.0,1.0,7.6833813206979755
robust_aggregation,burst,22,328,4.8566144108631,0.605302727440667,1.0,0.0,4.371226934607083,0.9598798158093285,2,0.6666666666666666,1.0,1.0,8.02344709629473
robust_aggregation,burst,23,341,4.543799591756483,0.5819626678885066,1.0,0.0,4.119846066533566,0.9186928121688425,152,0.4,1.0,1.0,7.807716615642074
