approach,attack_type,trust_mode,n_trials,final_nsw_ratio_mean,final_nsw_ratio_std,final_nsw_ratio_ci95,final_nsw_legit_mean,final_nsw_legit_std,final_nsw_legit_ci95,final_min_util_mean,final_min_util_std,final_min_util_ci95,final_fairness_gap_mean,final_fairness_gap_std,final_fairness_gap_ci95,final_detection_rate_mean,final_detection_rate_std,final_detection_rate_ci95,final_fp_rate_mean,final_fp_rate_std,final_fp_rate_ci95,final_fn_rate_mean,final_fn_rate_std,final_fn_rate_ci95,final_algorithm1_detection_rate_mean,final_algorithm1_detection_rate_std,final_algorithm1_detection_rate_ci95,final_algorithm1_fp_rate_mean,final_algorithm1_fp_rate_std,final_algorithm1_fp_rate_ci95,avg_malicious_resource_share_mean,avg_malicious_resource_share_std,avg_malicious_resource_share_ci95,final_malicious_resource_share_mean,final_malicious_resource_share_std,final_malicious_resource_share_ci95,avg_malicious_trusted_count_mean,avg_malicious_trusted_count_std,avg_malicious_trusted_count_ci95,final_malicious_trusted_count_mean,final_malicious_trusted_count_std,final_malicious_trusted_count_ci95,avg_alpha_t_mean,avg_alpha_t_std,avg_alpha_t_ci95,avg_expert_defensive_weight_mean,avg_expert_defensive_weight_std,avg_expert_defensive_weight_ci95,avg_expert_aggressive_weight_mean,avg_expert_aggressive_weight_std,avg_expert_aggressive_weight_ci95,avg_expert_gm_weight_mean,avg_expert_gm_weight_std,avg_expert_gm_weight_ci95
adaptive_alpha,compound,oracle,25,0.7845433237022622,0.011766425880020083,0.004612438944967873,6.142912383313534,0.1010291789457569,0.039603438146736704,5.474844230404485,0.22327807374899064,0.08752500490960433,1.398124157355913,0.3136712201235021,0.12295911828841284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271685246771055,0.01713681914221987,0.006717633103750188,,,,,,,,,
adaptive_alpha,compound,sparse_online,25,0.7830154983102874,0.011942972253537102,0.004681645123386544,6.130857900349735,0.09659348209591835,0.03786464498159999,5.461712027943622,0.2209094632676496,0.08659650960091864,1.4018034361015015,0.3175964452183918,0.12449780652560957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.0016476238235077312,0.0013237440899846716,0.0005189076832739913,0.0,0.0,0.0,0.010700000000000001,0.00712460525222275,0.002792845258871318,0.0,0.0,0.0,0.3271674566435723,0.0171368254209888,0.00671763556502761,,,,,,,,,
adaptive_alpha,reputation_poison,algorithm1,25,0.6083393732077227,0.007814520194325431,0.003063291916175569,4.763686687119034,0.09385548430968686,0.03679134984939725,4.1322452973135615,0.22311543483374277,0.08746125045482717,1.288471403929534,0.33321516417759584,0.13062034435761755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947547024247431,0.006758226129234495,0.0026492246426599217,0.4005334142048258,0.3326976715012166,0.1304174872284769,3.9929,0.004282522621072791,0.001678748867460534,4.0,0.0,0.0,0.3276622199849328,0.008447946498161822,0.003311595027279434,,,,,,,,,
adaptive_alpha,reputation_poison,no_trust,25,0.6084986703780696,0.00782701773404454,0.00306819095174546,4.76493954110261,0.09421028270022051,0.036930430818486445,4.132053168764656,0.22413619918414793,0.08786139008018598,1.288768717671327,0.33726023022308455,0.13220601024744913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29482393731404644,0.0067301070564863424,0.002638201966142646,0.4005313625026385,0.33269791224436984,0.13041758159979297,4.0,0.0,0.0,4.0,0.0,0.0,0.32766626675980043,0.008450476269751914,0.0033125866977427505,,,,,,,,,
adaptive_alpha,reputation_poison,oracle,25,0.7867142936472885,0.005973640248858074,0.0023416669775523646,6.160466362174307,0.1032369524824256,0.04046888537311084,5.471647321288307,0.20454454499330663,0.08018146163737619,1.439070423357529,0.3374527474276759,0.13228147699164894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275537247553272,0.008546592032491503,0.003350264076736669,,,,,,,,,
adaptive_alpha,reputation_poison,sparse_online,25,0.785526476487814,0.00576168414604772,0.0022585801852507063,6.151158670945173,0.10205947720710558,0.040007315065185386,5.462280121622225,0.20450577231486233,0.08016626274742603,1.4416334125330454,0.339449901052708,0.13306436121266155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001924289768910429,0.0010964184747054909,0.0004297960420845524,0.0,0.0,0.0,0.023700000000000002,0.004007492981902775,0.0015709372489058876,0.0,0.0,0.0,0.3275444240367075,0.008528885004041045,0.0033433229215840896,,,,,,,,,
adaptive_alpha,trust_mimicry,algorithm1,25,0.6072499454208027,0.007646450757490037,0.0029974086969360944,4.755181745491617,0.09436208646118767,0.03698993789278557,4.136317045758262,0.22997692993873345,0.09015095653598351,1.2765458308229103,0.3377833420447818,0.13241107008155445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933772256130064,0.006437784821612888,0.0025236116500722524,0.40034371870127894,0.33291391534762776,0.1305022548162701,3.9825,0.007615773105863927,0.0029853830574986594,4.0,0.0,0.0,0.33072552290923696,0.008242052528771202,0.003230884591278311,,,,,,,,,
adaptive_alpha,trust_mimicry,no_trust,25,0.6072637661485755,0.007603359347311329,0.002980516864146041,4.755289545069432,0.09413148884007753,0.036899543625310394,4.13494227755806,0.22968113906143123,0.09003500651208104,1.2745797807918193,0.33658558694714,0.13194155008327887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939122348097664,0.006453083734369769,0.0025296088238729495,0.400983435929332,0.3328425693279196,0.13047428717654447,4.0,0.0,0.0,4.0,0.0,0.0,0.33072909739225076,0.00823823725450916,0.0032293890037675905,,,,,,,,,
adaptive_alpha,trust_mimicry,oracle,25,0.7848532987488346,0.005823822698794376,0.002282938497927395,6.145899164862509,0.1028656332318796,0.0403233282268968,5.458719386100694,0.20263134455707602,0.07943148706637379,1.435339980949884,0.33822427909575226,0.13258391740553488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306674985990887,0.008318360127345178,0.0032607971699193097,,,,,,,,,
adaptive_alpha,trust_mimicry,sparse_online,25,0.7839907729590818,0.00568428667661074,0.00222824037723141,6.139150449241055,0.10262123014272305,0.040227522215947435,5.452291388687066,0.20395516552866638,0.07995042488723722,1.4377775497191347,0.3417770881738699,0.13397661856415702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012060025478951612,0.0009510874402315376,0.00037282627657076275,0.0,0.0,0.0,0.0151,0.0055892754449928484,0.0021909959744371966,0.0,0.0,0.0,0.33065924534611063,0.008305521205784965,0.0032557643126677064,,,,,,,,,
baseline_fixed_alpha,burst,algorithm1,25,0.6186489967766127,0.018478394826244214,0.007243530771887732,4.844176196967391,0.15477821713127937,0.060673061115461516,4.255404784955541,0.23778132456062673,0.09321027922776567,1.228002219493265,0.27183353821860634,0.10655874698169368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09015790204799437,0.027373128463247794,0.010730266357593134,0.0,0.0,0.0,0.8427,0.28880349720874227,0.11321097090582696,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,burst,no_trust,25,0.4538041735158075,0.004695773784922425,0.0018407433236895907,3.5534228089174285,0.05599605614841383,0.02195045401017822,3.0780230017639805,0.14145073751166187,0.05544868910457146,1.0153756131446052,0.24129731548678465,0.09458854767081958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3487696074760326,0.004290206907856985,0.0016817611078799384,0.28725626548389316,0.22278397694123875,0.08733131896096559,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,burst,oracle,25,0.6794764943193958,0.0023204068162150458,0.000909599471956298,5.320585522345085,0.07190006744362414,0.028184826437900663,4.705238900846221,0.1773296672929803,0.06951322957884828,1.2938237084094018,0.3036124217193575,0.11901606931398814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,burst,sparse_online,25,0.6782221729942844,0.002804796445834351,0.0010994802067670656,5.310712176576498,0.06896974506848808,0.027036140066847326,4.694421764111378,0.17805772815003754,0.06979862943481471,1.2968452442648049,0.30439315467209993,0.11932211663146317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012772688422688422,0.0013444854095506255,0.0005270382805438452,0.0,0.0,0.0,0.006000000000000001,0.005744562646538029,0.0022518685574429076,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,byzantine,algorithm1,25,0.6715475805540173,0.006652447008913279,0.0026077592274940053,5.258095017620279,0.056710598239437277,0.02223055450985941,4.648504052345299,0.1768671186330609,0.06933191050415986,1.280048516959722,0.30010224679650954,0.11764008074423174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009912036581841014,0.006061697521315083,0.0023761854283555124,0.0,0.0,0.0,0.049100000000000005,0.026794402400501485,0.01050340574099658,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,byzantine,no_trust,25,0.34013614345993837,0.00848851457647743,0.003327497713979153,2.663602595213892,0.08136158048648143,0.03189373955070072,2.2659184538321733,0.13393108861128086,0.052500986735622104,0.9230249156474203,0.2776381136752744,0.10883414056070757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4729458541150994,0.007948175029636953,0.0031156846116176854,0.5028571428571429,0.22449944320643647,0.0880037817369231,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,byzantine,oracle,25,0.6794764943193958,0.0023204068162150458,0.000909599471956298,5.320585522345085,0.07190006744362414,0.028184826437900663,4.705238900846221,0.1773296672929803,0.06951322957884828,1.2938237084094018,0.3036124217193575,0.11901606931398814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,byzantine,sparse_online,25,0.6779121952149566,0.003017255985651876,0.0011827643463755355,5.308290021506751,0.06985951636777409,0.027384930416167443,4.694904867212136,0.1788965286736935,0.07012743924008784,1.2929563299301983,0.30433338755757916,0.11929868792257103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0016123543994489354,0.0013989896663439765,0.0005484039492068388,0.0,0.0,0.0,0.0087,0.00678675180038286,0.0026604067057500813,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,compound,algorithm1,25,0.5801742294739356,0.031209983252649353,0.012234313435038547,4.540825832786257,0.20815840701603874,0.08159809555028719,3.982804082585575,0.25972090577095547,0.10181059506221454,1.1900256991882652,0.3124577801173386,0.12248344980599672,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.28,0.1777638883463118,0.06968344423175422,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.1557631214534653,0.051536536604825864,0.02020232234909174,0.10343841471050011,0.15529530689614574,0.06087576030328913,1.4734,0.6812656897275835,0.26705615037321273,1.12,0.7110555533852472,0.2787337769270169,,,,,,,,,,,,
baseline_fixed_alpha,compound,no_trust,25,0.4091647392573811,0.035743467394833146,0.014011439218774593,3.206407881562312,0.30995602556469887,0.12150276202136194,2.7334724314911445,0.25073123098841127,0.09828664254745721,0.9977751974560362,0.24580418598966736,0.0963552409079496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.39795904794541165,0.03782459374526974,0.014827240748145737,0.4045090739377049,0.24685374628529164,0.09676666854383432,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,compound,oracle,25,0.6774734293218733,0.002871751488707816,0.001125726583573464,5.304856231650379,0.06962913302479272,0.027294620145718745,4.704968556186884,0.18285760755415587,0.0716801821612291,1.2757739457210375,0.2622629785043606,0.10280708757370935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,compound,sparse_online,25,0.6759407279116185,0.0036000946115632834,0.001411237087732807,5.292769150751911,0.0648782477085968,0.02543227310176995,4.692444339895413,0.1796793450775273,0.07043430327039071,1.2783955342037745,0.2667612339592607,0.10457040371203019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.0016766601717810147,0.0013430046081529293,0.0005264578063959483,0.0,0.0,0.0,0.010700000000000001,0.00712460525222275,0.002792845258871318,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,reputation_poison,algorithm1,25,0.5204724872799783,0.005838682770746218,0.0022887636461325174,4.075656114999137,0.07762470892313003,0.03042888589786697,3.5337172930521374,0.20283683688705323,0.07951204005972487,1.1293151144357534,0.27032665073977163,0.10596804708999048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924256088896049,0.006098870859053797,0.0023907573767490884,0.37189721401272224,0.24409776313496934,0.09568632314890799,3.9929,0.004282522621072791,0.001678748867460534,4.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,reputation_poison,no_trust,25,0.520687777726511,0.005788779015130291,0.0022692013739310742,4.0773508344615745,0.07788481688668393,0.030530848219580096,3.534043223079774,0.20491526138235513,0.08032678246188321,1.1290671390443543,0.2730187365750608,0.10702334473742384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29247171007630557,0.005963770003625334,0.0023377978414211307,0.37189721401272224,0.24409776313496934,0.09568632314890799,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,reputation_poison,oracle,25,0.6794764943193958,0.0023204068162150458,0.000909599471956298,5.320585522345085,0.07190006744362414,0.028184826437900663,4.705238900846221,0.1773296672929803,0.06951322957884828,1.2938237084094018,0.3036124217193575,0.11901606931398814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,reputation_poison,sparse_online,25,0.678254660234884,0.002443879075855366,0.0009580005977353036,5.311009125350009,0.07141662217057992,0.027995315890867328,4.696631091411935,0.17920383773224222,0.07024790439103895,1.2937851654314505,0.3049131121385687,0.11952593995831892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001912402020138595,0.0011647570180671266,0.0004565847510823136,0.0,0.0,0.0,0.023700000000000002,0.004007492981902775,0.0015709372489058876,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,trust_mimicry,algorithm1,25,0.5205099452454586,0.005561376002366323,0.0021800593929275987,4.075969046214625,0.07749617471964558,0.030378500490101067,3.5361341716259393,0.20790789101648602,0.08149989327846252,1.128136157389334,0.2830952963539169,0.11097335617073542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916891014489954,0.005629526450114682,0.0022067743684449554,0.3729825788255062,0.24414216157621438,0.09570372733787604,3.9825,0.007615773105863927,0.0029853830574986594,4.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,trust_mimicry,no_trust,25,0.5205520300305413,0.0054653062865693425,0.002142400064335182,4.076302225363957,0.07729461619972627,0.030299489550292696,3.5347459972867306,0.20967337250506732,0.08219196202198639,1.1296877484750258,0.2851617238823532,0.11178339576188245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29219780663939354,0.005586343492103549,0.002189846648904591,0.3735657992731694,0.24421383849123798,0.0957318246885653,4.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,trust_mimicry,oracle,25,0.6794764943193958,0.0023204068162150458,0.000909599471956298,5.320585522345085,0.07190006744362414,0.028184826437900663,4.705238900846221,0.1773296672929803,0.06951322957884828,1.2938237084094018,0.3036124217193575,0.11901606931398814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
baseline_fixed_alpha,trust_mimicry,sparse_online,25,0.6785799877797173,0.002393743008048087,0.0009383472591548501,5.313572047903333,0.07245356868125483,0.02840179892305189,4.699300026845527,0.17921177015712442,0.07025101390159277,1.2946651012060015,0.3049601648320235,0.1195443846141532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012050652043536219,0.0009971333416111954,0.00039087626991158854,0.0,0.0,0.0,0.0151,0.0055892754449928484,0.0021909959744371966,0.0,0.0,0.0,,,,,,,,,,,,
expert_advice,burst,algorithm1,25,0.7585159573139668,0.02285871980410915,0.008960618163210787,5.939524879292102,0.1960329652515029,0.07684492237858914,5.243846348915736,0.23233787779146975,0.09107644809425613,1.4392555008825747,0.3166165998762842,0.12411370715150341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10161941619965673,0.02911731262821526,0.011413986550260382,0.0,0.0,0.0,0.8427,0.28880349720874227,0.11321097090582696,0.0,0.0,0.0,,,,0.04591287660168977,0.00044900426058508956,0.0001760096701493551,0.9064181864261731,0.0008590172746282849,0.00033673477165428766,0.047668936972136935,0.0010370314547241113,0.00040651633025185163
expert_advice,burst,no_trust,25,0.5556590997375284,0.006787049809563671,0.0026605235253489594,4.3509207782499395,0.07072473587715264,0.027724096463843835,3.749297405427932,0.17556903626679207,0.06882306221658249,1.2663975721307736,0.2711559720687072,0.10629314105093321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3730918678377398,0.004366054990561221,0.0017114935562999984,0.28782582116816136,0.33348229905987636,0.13072506123147154,4.0,0.0,0.0,4.0,0.0,0.0,,,,0.04541177306242056,0.00024996997420520685,9.798822988844107e-05,0.9073383542101151,0.0008350242937960242,0.00032732952316804145,0.04724987272746423,0.0009850283847422211,0.0003861311268189507
expert_advice,burst,oracle,25,0.8361305255675973,0.0019244348884702154,0.0007543784762803244,6.547480588409179,0.10264604266376706,0.04023724872419669,5.81528819673306,0.2033898799676836,0.07972883294733198,1.5319317598834519,0.34993473020784993,0.13717441424147717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.045432324061208645,0.00029048894093834887,0.00011387166484783276,0.9071000363321012,0.000567021102221052,0.00022227227207065233,0.047467639606689795,0.0006307498753815634,0.00024725395114957285
expert_advice,burst,sparse_online,25,0.8346033634422366,0.0021283289691822883,0.0008343049559194571,6.535472765317129,0.09955238464109462,0.03902453477930909,5.803543896997052,0.2033754360900076,0.07972317094728298,1.5305862540376856,0.35010413103444843,0.13724081936550378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001533894517697523,0.0014406290890314965,0.0005647266029003466,0.0,0.0,0.0,0.006000000000000001,0.005744562646538029,0.0022518685574429076,0.0,0.0,0.0,,,,0.04556470822847478,0.0003893014272053612,0.0001526061594645016,0.9064378473582743,0.0008531049526064813,0.00033441714142174063,0.04799744441325089,0.0010588761350119819,0.00041507944492469686
expert_advice,byzantine,algorithm1,25,0.8269199027984315,0.006017954800697464,0.002359038281873406,6.4749305777260675,0.08264989740911126,0.03239875978437161,5.748999642284715,0.19544558740378384,0.07661467026228327,1.517585303158082,0.34704630404428716,0.13604215118536056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01142712058830831,0.006277763598759899,0.0024608833307138804,0.0,0.0,0.0,0.049100000000000005,0.026794402400501485,0.01050340574099658,0.0,0.0,0.0,,,,0.04562490265679704,0.0003256569215136777,0.00012765751323336167,0.906368763706811,0.0008001703311187655,0.0003136667697985561,0.04800633363639193,0.0009500530691743251,0.0003724208031163354
expert_advice,byzantine,no_trust,25,0.4072430014543799,0.011787543653127338,0.004620717112025916,3.189124112019142,0.10823026282028758,0.04242626302555273,2.6993384611485594,0.14523820971090032,0.05693337820667292,1.1579300160424935,0.3055545969690865,0.11977740201188189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5389496724582667,0.010283990214687204,0.004031324164157383,0.6112688044020502,0.338117929134175,0.1325422282205966,4.0,0.0,0.0,4.0,0.0,0.0,,,,0.04566018518162985,0.00024003443751744155,9.409349950683708e-05,0.9075284999441173,0.0005199655434227497,0.00020382649302171785,0.0468113148742527,0.0006005515512659772,0.00023541620809626302
expert_advice,byzantine,oracle,25,0.8361305255675973,0.0019244348884702154,0.0007543784762803244,6.547480588409179,0.10264604266376706,0.04023724872419669,5.81528819673306,0.2033898799676836,0.07972883294733198,1.5319317598834519,0.34993473020784993,0.13717441424147717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.045432324061208645,0.00029048894093834887,0.00011387166484783276,0.9071000363321012,0.000567021102221052,0.00022227227207065233,0.047467639606689795,0.0006307498753815634,0.00024725395114957285
expert_advice,byzantine,sparse_online,25,0.8342890534717203,0.002567844625822723,0.0010065950933225074,6.533015039332799,0.1003554387902304,0.03933933200577032,5.801230026278151,0.20301128078239677,0.07958042206669953,1.5298618783507003,0.35037326671010505,0.13734632055036117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0019535749245090535,0.0014308141288015806,0.0005608791384902196,0.0,0.0,0.0,0.0087,0.00678675180038286,0.0026604067057500813,0.0,0.0,0.0,,,,0.04543574897037768,0.0003284008169817355,0.0001287331202568403,0.9064141795261819,0.0009111524444297031,0.0003571717582164436,0.048150071503440334,0.0011202479350657438,0.0004391371905457716
expert_advice,compound,algorithm1,25,0.7116837567965316,0.03776283357116497,0.014803030759896668,5.570245132830973,0.25344722086986526,0.09935131058098719,4.897200215434691,0.2950047657589316,0.11564186817750118,1.415292843906293,0.36593462336766897,0.14344637236012622,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.28,0.1777638883463118,0.06968344423175422,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.17017406165844354,0.05370819199016629,0.021053611260145186,0.09282021159847523,0.20457986524828087,0.0801953071773261,1.4734,0.6812656897275835,0.26705615037321273,1.12,0.7110555533852472,0.2787337769270169,,,,0.04565370558190335,0.00036562866771978507,0.00014332643774615575,0.9065192805670774,0.0008142877942472941,0.0003192008153449393,0.04782701385101904,0.0009529329345808066,0.0003735497103556762
expert_advice,compound,no_trust,25,0.4957679836005007,0.04883166820717339,0.019142013937211967,3.8853227265004637,0.4171595025684614,0.16352652500683687,3.327264485717349,0.3660592226643238,0.14349521528441492,1.2256775886050815,0.314597185407781,0.12332209667985014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.4398119642031585,0.051411184060105516,0.020153184151561362,0.48668130007145116,0.34823522624643327,0.13650820868860186,4.0,0.0,0.0,4.0,0.0,0.0,,,,0.04551649574118787,0.00023538224315382554,9.226983931629961e-05,0.9074103231985411,0.00044979098614651264,0.00017631806656943295,0.047073181060270815,0.0005472321010985149,0.00021451498363061783
expert_advice,compound,oracle,25,0.8332133135231929,0.0029259462571393983,0.001146970932798644,6.524568343966886,0.09938845410694147,0.03896027400992105,5.783655256776841,0.2088914379236483,0.08188544366607013,1.5137405927869296,0.3435175000574062,0.13465886002250324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0454025443841519,0.00029083310526260137,0.00011400657726293973,0.9069545709310411,0.0006115276307046535,0.00023971883123622418,0.047642884684806715,0.0006667386721968251,0.0002613615595011554
expert_advice,compound,sparse_online,25,0.8311119294149553,0.003566476760640569,0.001398058890171103,6.508010667615443,0.09351230298476253,0.03665682277002691,5.767648511172142,0.2045223234957538,0.0801727508103355,1.5118302077158676,0.34604748344513325,0.13565061351049224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.1777638883463118,0.06968344423175422,0.0,0.0,0.0,0.0024219188161765685,0.0015980287069899987,0.0006264272531400795,0.0,0.0,0.0,0.010700000000000001,0.00712460525222275,0.002792845258871318,0.0,0.0,0.0,,,,0.04548767325716486,0.00032710640692466743,0.00012822571151446962,0.9064879706696458,0.0009735163747287371,0.0003816184188936649,0.048024356073189264,0.001078492093583627,0.0004227689006847818
expert_advice,reputation_poison,algorithm1,25,0.6477564845261411,0.007877435917941227,0.003087954879832961,5.072352910542767,0.09809982298995945,0.038455130612064105,4.3832485500589335,0.21836146950106775,0.08559769604441855,1.3885532177146962,0.35148526206635783,0.13778222273001225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29620899031594017,0.007866291539492686,0.003083586283481133,0.41145302745078316,0.3668719040221008,0.1438137863766635,3.9929,0.004282522621072791,0.001678748867460534,4.0,0.0,0.0,,,,0.04548371691004293,0.0003285751782290666,0.00012880146986579412,0.907181465345539,0.0007651133316672968,0.00029992442601358034,0.047334817744417945,0.0009708468855007084,0.00038057197911627765
