approach,attack_type,trust_mode,trial,seed,n_rounds,final_nsw_ratio,final_nsw_legit,offline_nsw,final_min_util,final_fairness_gap,final_detection_rate,final_fp_rate,final_fn_rate,final_algorithm1_detection_rate,final_algorithm1_fp_rate,avg_malicious_resource_share,final_malicious_resource_share,avg_malicious_trusted_count,final_malicious_trusted_count,avg_alpha_t,avg_expert_defensive_weight,avg_expert_aggressive_weight,avg_expert_gm_weight
adaptive_alpha,trust_mimicry,algorithm1,2,68,400,0.6031849284040544,4.68402479191599,7.76548711903211,3.952467784295147,1.5676195537955278,0.0,0.0,1.0,0.0,0.0,0.29273204676155706,0.08931220060937461,3.9725,4.0,0.32852316202427523,,,
adaptive_alpha,trust_mimicry,algorithm1,3,81,400,0.6065209871699708,4.692963490378839,7.737512121841362,4.193890333582877,1.045615821289922,0.0,0.0,1.0,0.0,0.0,0.289388161465479,0.7429579006334155,3.9775,4.0,0.3433653682826721,,,
adaptive_alpha,trust_mimicry,algorithm1,4,94,400,0.6065428089357326,4.7681916990779305,7.8612616106098345,4.2337877648284055,1.5108653865013455,0.0,0.0,1.0,0.0,0.0,0.29021499034678055,0.7803218741681119,3.9775,4.0,0.33364165903043896,,,
adaptive_alpha,trust_mimicry,algorithm1,5,107,400,0.6049838588238401,4.711829766124827,7.788356164220942,3.921957631952953,1.3970067119676655,0.0,0.0,1.0,0.0,0.0,0.29802333442162726,0.7886147570677554,3.975,4.0,0.32530547584294395,,,
adaptive_alpha,trust_mimicry,algorithm1,6,120,400,0.6167775952497079,4.787957163580941,7.762858444367607,4.502446058995477,0.6290010364990763,0.0,0.0,1.0,0.0,0.0,0.2862166832355246,0.08866653314000461,3.965,4.0,0.3256207679654405,,,
adaptive_alpha,trust_mimicry,algorithm1,7,133,400,0.6006195781447969,4.733327951682053,7.880742026928976,3.9675562321313573,1.3709499028154473,0.0,0.0,1.0,0.0,0.0,0.30019498512443094,0.08253314594282452,3.9875,4.0,0.3239121268146026,,,
adaptive_alpha,trust_mimicry,algorithm1,8,146,400,0.6122493987693818,4.806130764608233,7.849955874629737,4.286017577375662,1.1768989740234597,0.0,0.0,1.0,0.0,0.0,0.2916814487763916,0.3555420563982654,3.9825,4.0,0.3303002650514765,,,
adaptive_alpha,trust_mimicry,algorithm1,9,159,400,0.6061175055339607,4.7810404050921855,7.887976112619147,3.902569214246534,2.2010749584992624,0.0,0.0,1.0,0.0,0.0,0.2951715321758212,0.08746189283483305,3.97,4.0,0.3305350988618023,,,
adaptive_alpha,trust_mimicry,algorithm1,10,172,400,0.5932322933908889,4.620312024296878,7.7883690348133,3.7607447343125995,1.6241287498017631,0.0,0.0,1.0,0.0,0.0,0.31045206260365915,0.7706623611790857,3.98,4.0,0.329448317657006,,,
adaptive_alpha,trust_mimicry,algorithm1,11,185,400,0.6175688139971671,4.868995064893127,7.8841336455753455,4.318620441945344,1.1929098213118952,0.0,0.0,1.0,0.0,0.0,0.28190867187221824,0.7653407424719861,3.99,4.0,0.33510684922635614,,,
adaptive_alpha,trust_mimicry,algorithm1,12,198,400,0.6050141323430344,4.821718734212497,7.969596867992914,4.107227808490394,1.2892427578730787,0.0,0.0,1.0,0.0,0.0,0.2936050307195433,0.09080164248570463,3.995,4.0,0.3342301054535129,,,
adaptive_alpha,trust_mimicry,algorithm1,13,211,400,0.6029279005379359,4.590989536061347,7.614491769190376,3.7299539062428724,1.7564712964059939,0.0,0.0,1.0,0.0,0.0,0.3011029059157479,0.7926727791194689,3.985,4.0,0.3239249528638544,,,
adaptive_alpha,trust_mimicry,algorithm1,14,224,400,0.6191491365611538,4.734683563194434,7.647080943198224,4.44485529107702,0.928055962456046,0.0,0.0,1.0,0.0,0.0,0.289572084245194,0.7672470567687101,3.9875,4.0,0.33315281256665963,,,
adaptive_alpha,trust_mimicry,algorithm1,15,237,400,0.6009937488558555,4.550164818884065,7.571068463767654,3.8674341511485433,1.4222697019089101,0.0,0.0,1.0,0.0,0.0,0.29439515453754495,0.09827031053075823,3.99,4.0,0.3401671790961273,,,
adaptive_alpha,trust_mimicry,algorithm1,16,250,400,0.6088425992440639,4.774669879522138,7.842207305221983,4.335719507983609,0.8996175139939053,0.0,0.0,1.0,0.0,0.0,0.29197170897300817,0.08909422909305591,3.9925,4.0,0.3239533960889521,,,
adaptive_alpha,trust_mimicry,algorithm1,17,263,400,0.6072736144230443,4.883778876877042,8.042139096586634,4.478094135286051,1.0854976362373998,0.0,0.0,1.0,0.0,0.0,0.2989792465231321,0.7752056424463691,3.98,4.0,0.32351168291869525,,,
adaptive_alpha,trust_mimicry,algorithm1,18,276,400,0.6170255102874832,4.89061770142631,7.92611913103509,4.275153352075567,1.2017085846189381,0.0,0.0,1.0,0.0,0.0,0.2851526195316128,0.08505229905646466,3.9775,4.0,0.3279360037423629,,,
adaptive_alpha,trust_mimicry,algorithm1,19,289,400,0.5940901254498848,4.718967527988504,7.943184587380553,3.991187713245729,1.4906950592288615,0.0,0.0,1.0,0.0,0.0,0.29883748276986855,0.09382567447649166,3.975,4.0,0.34634291373688286,,,
adaptive_alpha,trust_mimicry,algorithm1,20,302,400,0.5944364657707263,4.566152489758091,7.681481121515268,4.037203067624559,1.0105009144479045,0.0,0.0,1.0,0.0,0.0,0.2956131905446383,0.7541739955360164,3.9825,4.0,0.34393738870999685,,,
adaptive_alpha,trust_mimicry,algorithm1,21,315,400,0.6228962649525158,4.785949526868697,7.6833813206979755,4.186655984377672,1.3435924501915908,0.0,0.0,1.0,0.0,0.0,0.28094383621221863,0.7677559907004838,3.9825,4.0,0.3229723899710059,,,
