approach,attack_type,trial,seed,final_nsw_legit,final_nsw_ratio,final_dr,final_fpr,final_min_util,final_fairness_gap,conv_round,spectral_f1,sparse_f1,alg1_f1,offline_nsw
sample_resolving,byzantine,24,354,4.385737792884724,0.5614798367348215,1.0,0.0,4.132541702458392,0.7048287774855622,12,0.4,1.0,1.0,7.811033461841021
sample_resolving,burst,0,42,3.9780837074978255,0.4979787128542396,1.0,0.0,3.683742125364308,0.6343869053788609,0,0.4,1.0,1.0,7.988461363532675
sample_resolving,burst,1,55,4.111635031899618,0.5132157673988338,1.0,0.0,3.919961289886013,0.5113355131102146,0,0.6666666666666666,1.0,1.0,8.011513466819027
sample_resolving,burst,2,68,4.07455683873914,0.524700740118798,1.0,0.0,3.62031776012318,0.965972692946448,0,0.6666666666666666,1.0,1.0,7.76548711903211
sample_resolving,burst,3,81,4.150137436686773,0.5363658720445571,1.0,0.0,3.8028717652019424,0.5745189935691286,0,0.6666666666666666,1.0,1.0,7.737512121841362
sample_resolving,burst,4,94,4.227732415400311,0.5377931208515456,1.0,0.0,3.95411182385759,0.6095703966714114,0,0.4,1.0,1.0,7.8612616106098345
sample_resolving,burst,5,107,3.9045057330659216,0.501326037322599,1.0,0.0,3.585962052000288,0.6196090417314108,0,0.6666666666666666,1.0,1.0,7.788356164220942
sample_resolving,burst,6,120,3.871676752883891,0.49874370125775147,1.0,0.0,3.600625574786387,0.6881680314872605,0,0.4,1.0,1.0,7.762858444367607
sample_resolving,burst,7,133,3.9911303234878983,0.5064409302893005,1.0,0.0,3.678028184949096,0.6383742696233452,0,0.6666666666666666,1.0,1.0,7.880742026928976
sample_resolving,burst,8,146,4.0122405929388,0.5111163243485171,1.0,0.0,3.6995133805569798,0.6234938826850329,121,0.4,1.0,1.0,7.849955874629737
sample_resolving,burst,9,159,4.204623076783199,0.5330420651321018,1.0,0.0,3.9045110315909017,0.876614904527024,0,0.4,1.0,1.0,7.887976112619147
sample_resolving,burst,10,172,3.9985160738779375,0.5133958157356097,1.0,0.0,3.6660656074099864,0.718054592654513,0,0.6666666666666666,1.0,1.0,7.7883690348133
sample_resolving,burst,11,185,4.204749083402884,0.5333178345806747,1.0,0.0,3.889699452518117,0.7061042568704807,0,0.4,1.0,1.0,7.8841336455753455
sample_resolving,burst,12,198,4.11554426913373,0.5164055770075859,1.0,0.0,3.8488034703462843,0.6620234165763068,130,0.6666666666666666,1.0,1.0,7.969596867992914
sample_resolving,burst,13,211,4.060777343442055,0.5332959134413542,1.0,0.0,3.6936058361245845,0.6874283025996561,0,0.6666666666666666,1.0,1.0,7.614491769190376
sample_resolving,burst,14,224,4.160617333350446,0.5440791544191971,1.0,0.0,3.9363555114169144,0.5030788309182541,1,0.4,1.0,1.0,7.647080943198224
sample_resolving,burst,15,237,3.850025737945685,0.5085181512187468,1.0,0.0,3.5188127798846747,0.6533878443463692,0,0.4,1.0,1.0,7.571068463767654
sample_resolving,burst,16,250,3.920987687234806,0.49998521266122253,1.0,0.0,3.7086636585004658,0.5143141738475738,191,0.6666666666666666,1.0,1.0,7.842207305221983
sample_resolving,burst,17,263,4.219574372506407,0.5246830876498196,1.0,0.0,3.9625539527717426,0.7723667982846947,104,0.4,1.0,1.0,8.042139096586634
sample_resolving,burst,18,276,4.1891069761001605,0.5285193052041719,1.0,0.0,3.92084514233496,0.6507895789206111,0,0.4,1.0,1.0,7.92611913103509
sample_resolving,burst,19,289,4.1613581069843635,0.52389039448933,1.0,0.0,3.880471672838581,0.6231678618543417,0,0.4,1.0,1.0,7.943184587380553
sample_resolving,burst,20,302,4.094136635787349,0.5329879187387405,1.0,0.0,3.76344534024067,0.6332200508614396,0,0.4,1.0,1.0,7.681481121515268
sample_resolving,burst,21,315,3.969167724712068,0.5165912713481595,1.0,0.0,3.5459403001879646,0.7291679223069658,0,0.4,1.0,1.0,7.6833813206979755
sample_resolving,burst,22,328,4.24068901206612,0.5285370441371132,1.0,0.0,4.028193774591056,0.5004705916232606,2,0.6666666666666666,1.0,1.0,8.02344709629473
sample_resolving,burst,23,341,3.929116953552144,0.503235087410896,1.0,0.0,3.713316956582074,0.5329014878589184,152,0.4,1.0,1.0,7.807716615642074
sample_resolving,burst,24,354,3.938344705631508,0.5042027696938403,1.0,0.0,3.6895443070281284,0.6517285954786538,0,0.4,1.0,1.0,7.811033461841021
sample_resolving,reputation_poison,0,42,3.2947372873698395,0.4124370310420871,0.0,0.0,3.067672440989227,0.49665686537094356,400,0.4,1.0,0.0,7.988461363532675
